rho,f_noise,routing_gain,oracle_headroom,frac_captured,analytic_frac
0.15833333333333333,0.0,0.576182561247253,1.0779802592528684,0.5344554246404666,0.33027261466854924
0.15833333333333333,0.03958333333333333,0.5519240059688627,1.0667928919230298,0.5173281536636066,0.31719932367125236
0.15833333333333333,0.07916666666666666,0.5244305515975359,1.0531873762709996,0.49788917143352024,0.3041260326739557
0.15833333333333333,0.11875,0.5263586014661887,1.0719375836076726,0.49102101033778855,0.29105274167665895
0.15833333333333333,0.15833333333333333,0.518544948588174,1.0697684473120177,0.4847023519082445,0.2779794506793622
0.15833333333333333,0.19791666666666666,0.49703826212095686,1.07560849667958,0.4618914401557581,0.2649061596820655
0.15833333333333333,0.2375,0.497690393430616,1.0740785388599194,0.4633800758595652,0.25183286868476873
0.15833333333333333,0.27708333333333335,0.4659409341461509,1.0740817402372518,0.4337743895468636,0.23875957768747202
0.15833333333333333,0.31666666666666665,0.4418139048447103,1.0739140096316455,0.4112723562839123,0.2256862866901753
0.15833333333333333,0.35624999999999996,0.44196910536438,1.080412746610355,0.40908759720098015,0.21261299569287856
0.15833333333333333,0.3958333333333333,0.41392918972108345,1.0634205964040018,0.38908552570897204,0.19953970469558185
0.15833333333333333,0.4354166666666667,0.371098513940232,1.0552205378282613,0.35173012283143973,0.18646641369828507
0.15833333333333333,0.475,0.3840247321182608,1.0765032459094253,0.35656654790019765,0.17339312270098833
0.15833333333333333,0.5145833333333333,0.3738198409915965,1.0754799689493584,0.34759440058681396,0.16031983170369163
0.15833333333333333,0.5541666666666667,0.3416831703311196,1.0683936180926545,0.31984564709063606,0.1472465407063948
0.15833333333333333,0.59375,0.3174076503932555,1.074869611459508,0.29533999519906695,0.13417324970909808
0.15833333333333333,0.6333333333333333,0.32069587129426197,1.0811085689933053,0.2966552512802065,0.12109995871180139
0.15833333333333333,0.6729166666666666,0.2797263035492879,1.0756791496786242,0.26009268270964,0.10802666771450467
0.15833333333333333,0.7124999999999999,0.24081896613441078,1.0798922159717403,0.22288852508628174,0.09495337671720795
0.15833333333333333,0.7520833333333333,0.22297198385227635,1.0704715771730198,0.20823631697378997,0.08188008571991116
0.15833333333333333,0.7916666666666666,0.18620724412448175,1.0576592420840563,0.17590087373754573,0.0688067947226144
0.15833333333333333,0.8312499999999999,0.16683738687413352,1.0798431686309218,0.15434540398288166,0.055733503725317705
0.15833333333333333,0.8708333333333333,0.14694430060537744,1.0806149039495354,0.1359716281633141,0.04266021272802094
0.15833333333333333,0.9104166666666667,0.0970328011214739,1.0731080471358112,0.09027702012971328,0.029586921730724202
0.15833333333333333,0.95,0.05575637242446605,1.0797264471424228,0.05160912122412193,0.016513630733427476
0.19791666666666666,0.0,0.5569518416028895,1.046396115386688,0.5321781094985817,0.32241277890307013
0.19791666666666666,0.03958333333333333,0.5320135166814105,1.043581403976847,0.5097260798044628,0.30965060640482356
0.19791666666666666,0.07916666666666666,0.5100400454850937,1.0381856828718012,0.4910347449943228,0.29688843390657704
0.19791666666666666,0.11875,0.489615640666703,1.0292993535438564,0.47571004420068713,0.2841262614083305
0.19791666666666666,0.15833333333333333,0.48018497494540996,1.042085372410313,0.4607455425372433,0.271364088910084
0.19791666666666666,0.19791666666666666,0.469358191906393,1.040627609588638,0.45080327447665486,0.2586019164118375
0.19791666666666666,0.2375,0.4568749632777915,1.0375048059104997,0.44034673473806424,0.24583974391359092
0.19791666666666666,0.27708333333333335,0.44413292416456907,1.0421237750159682,0.42619249158697375,0.23307757141534446
0.19791666666666666,0.31666666666666665,0.41995782054506353,1.042120994976999,0.40291243469259624,0.22031539891709795
0.19791666666666666,0.35624999999999996,0.4011019877416502,1.031803468400317,0.388719516937398,0.2075532264188514
0.19791666666666666,0.3958333333333333,0.38715599155279623,1.0371897800123826,0.37326459709389437,0.19479105392060492
0.19791666666666666,0.4354166666666667,0.38379464903802507,1.0462299926503154,0.36689025579829004,0.18202888142235835
0.19791666666666666,0.475,0.36171235286965997,1.0422850660627632,0.34704899518373944,0.16926670892411183
0.19791666666666666,0.5145833333333333,0.3232493036955797,1.037513963324496,0.3115287618590384,0.15650453642586531
0.19791666666666666,0.5541666666666667,0.322630867499697,1.039497824193434,0.31030565581026787,0.14374236392761874
0.19791666666666666,0.59375,0.2793298536733623,1.035706306830453,0.2696612410264321,0.13098019142937223
0.19791666666666666,0.6333333333333333,0.2796822012841885,1.030757592118964,0.2711366110082661,0.11821801893112573
0.19791666666666666,0.6729166666666666,0.2565246325036803,1.0492043738448515,0.24433703056837955,0.10545584643287922
0.19791666666666666,0.7124999999999999,0.23338980074416735,1.0498206104498253,0.22225757388930023,0.09269367393463271
0.19791666666666666,0.7520833333333333,0.21053321979808529,1.0545071966328337,0.19960916831412487,0.07993150143638614
